tid,views,replies
245286,102,9
245287,134,9
245290,683,9
245293,115,16
245297,116,17
245298,103,10
245307,116,12
245309,320,2
245312,397,14
282389,3698,4
245314,110,11
245317,800,4
245318,130,4
245327,199,3
245333,569,27
245334,282,8
245338,284,7
245339,283,8
245340,273,1
245343,1310,28
245354,109,8
245355,116,11
245357,188,7
245358,428,11
245359,111,15
245360,160,10
245361,109,14
245366,114,16
245370,290,10
245373,2078,11
245392,114,3
245403,157,9
245405,119,7
245408,544,14
245411,255,19
245427,436,25
245428,116,12
245429,103,18
245431,1810,25
245777,182,3
245435,631,22
245436,262,7
245437,242,12
245438,190,5
245440,213,15
245443,146,20
245445,932,37
245448,101,10
245451,276,5
245453,241,1
245454,101,17
245456,124,10
245459,141,4
245461,868,23
245462,115,10
245463,762,13
245473,387,4
245475,124,19
245476,107,10
245491,732,32
245493,117,12
245495,250,4
245496,333,6
245497,318,13
245499,1808,12
245501,105,4
245505,133,6
245507,330,2
245513,181,2
245526,277,5
245528,150,10
245529,147,6
245531,310,19
245532,949,43
245533,429,12
245534,142,10
245535,200,8
245536,174,36
245537,242,15
245538,222,11
245539,21270,204
245540,280,2
245541,499,3
245542,507,19
245543,374,10
245544,1057,19
245545,138,14
245547,171,1
245548,147,18
245549,107,4
245550,112,11
245551,151,17
245220,163,5
245552,384,6
245554,333,2
245555,117,17
245558,161,19
245559,133,18
245560,282,19
245561,233,38
245565,285,3
245557,1492,26
245574,160,26
245575,104,12
245576,116,14
245577,168,22
245578,306,52
245579,447,7
245582,146,2
245587,361,11
245588,253,26
245590,1067,80
245592,536,7
245593,1063,34
245594,675,25
245595,2783,156
245504,784,32
245598,198,20
245600,117,14
245601,178,16
245605,417,19
245612,376,10
245614,274,8
245626,121,6
245627,208,13
245634,122,10
245642,211,5
245646,131,4
245666,105,1
245671,1821,16
245673,168,2
245687,414,14
245694,227,20
245695,192,19
245697,480,8
245701,110,2
245703,927,5
245704,194,8
245707,199,2
245712,635,5
245714,217,38
245715,553,5
245716,903,16
245717,182,8
245724,187,7
245726,194,5
245736,136,4
245743,146,11
245746,870,44
245741,526,24
245747,119,11
245713,343,9
245760,255,2
245761,302,3
245762,132,11
282390,4474,3
245770,126,2
245778,152,7
245790,181,39
245791,300,5
245792,307,1
245794,230,1
245796,959,25
245798,279,10
245801,248,6
245802,210,1
245808,411,11
245811,123,3
245816,108,19
245818,127,1
245820,2860,29
245821,526,2
245829,19482,12
245836,104,10
245838,146,21
245843,134,19
245845,113,12
245848,132,18
245855,157,19
245856,124,16
245857,151,15
245859,237,1
245861,313,4
245862,124,20
245863,129,4
245864,236,9
245865,316,10
245866,241,10
245867,457,3
245868,406,6
245869,124,13
245871,123,24
245874,110,24
245879,206,1
245882,190,1
245883,1457,73
245885,896,28
245886,300,7
245887,212,32
245888,183,8
245889,211,6
245890,170,5
245891,156,6
245893,377,1
245896,172,4
245897,234,1
245898,652,14
245900,1635,75
245904,671,6
245906,170,11
245912,163,9
245916,789,28
245750,800,21
245918,2294,92
245919,137,14
245922,138,12
245923,111,10
245924,159,22
245930,104,2
245945,817,23
245946,244,6
245948,153,2
245941,1036,35
245970,135,11
245973,1200,11
245981,290,5
245983,103,11
246007,150,19
246022,124,12
246025,808,10
246026,173,4
246027,140,6
246029,125,14
246030,416,11
246031,322,16
246032,354,22
246033,489,54
246035,34788,118
246040,112,14
246041,101,8
246043,300,7
246046,122,11
246048,378,10
246051,103,6
246054,209,36
246059,497,3
246074,435,1
246075,684,26
246077,331,31
246080,210,11
246082,330,13
246083,442,7
246084,110,10
246086,402,12
282391,3807,1
246091,196,4
246093,147,3
246111,117,11
246114,214,4
246116,967,19
246119,2796,120
246122,1135,30
246123,132,15
246125,256,9
246127,344,7
246128,312,9
246131,260,1
246331,182,2
246140,186,22
246144,139,5
282392,3819,1
246146,136,16
246149,521,19
246155,108,6
246157,163,19
246160,122,6
246163,141,12
246166,184,3
246159,449,13
246167,396,6
246168,252,3
246169,350,10
246170,313,5
246171,263,12
246173,113,10
246174,109,21
246176,551,8
246177,180,4
246181,127,11
246182,117,1
246184,136,12
246362,156,1
246186,107,1
246187,197,30
246190,1554,31
246191,130,3
246192,155,3
246194,192,6
246195,248,6
246196,184,7
246197,158,9
246198,199,8
246199,249,4
246200,174,8
246201,142,7
246203,283,14
246204,272,18
246207,118,19
246208,318,2
245522,1838,80
246216,107,8
246219,367,1
246224,180,11
246227,130,15
246228,170,5
246231,155,18
246232,112,7
246233,263,30
246234,117,10
246238,469,4
246242,455,21
246244,123,13
246245,608,19
246247,575,3
246249,341,7
246256,416,19
246262,211,8
246265,132,15
246268,398,24
246288,159,4
246301,101,11
246303,123,12
246327,101,8
246341,117,11
246349,106,10
246361,152,2
246372,148,22
246377,1430,25
246381,140,2
246383,307,5
246385,151,17
246388,111,10
246392,1496,191
246394,111,10
246442,160,4
246397,449,8
246398,109,6
246406,337,12
246408,192,5
246409,250,1
246414,351,7
246422,778,14
246427,152,6
246432,298,4
246440,115,2
246443,146,7
246445,1387,73
246447,114,13
246463,127,7
246465,210,4
246468,589,13
246473,392,4
246475,120,12
246481,105,12
246484,141,10
246487,150,16
246493,125,7
246494,119,11
246495,279,5
246497,113,5
246498,109,6
246490,254,8
246499,551,2
246501,288,10
246502,109,12
246504,223,13
246505,112,6
282393,3894,1
246509,435,75
246511,643,2
246514,274,4
246516,118,14
246518,112,5
246520,300,22
246532,592,3
246533,112,9
246535,155,4
246536,256,6
246537,147,4
282394,3930,1
246538,149,6
246539,265,10
246540,476,4
246541,125,12
246542,139,6
246546,328,2
246547,180,5
246550,104,6
246553,101,8
246556,223,14
246558,434,18
246560,290,18
246561,258,8
246563,227,5
246564,3014,12
246565,249,7
246566,256,3
246567,169,3
246568,276,8
246570,228,5
246571,158,2
246572,113,10
246573,108,12
246578,110,16
246579,340,23
246581,108,1
246585,124,5
246586,154,4
246587,126,6
246602,773,22
246603,223,22
246604,106,8
246605,191,25
246606,130,11
246401,578,11
246610,135,12
246611,161,4
246614,119,10
246615,135,12
246616,254,4
246617,338,15
246622,127,12
246624,755,13
246625,144,5
246626,371,12
246632,101,11
246649,253,12
246660,121,14
246661,112,7
246666,813,4
246668,390,1
246669,436,3
246674,112,8
246679,130,13
246683,264,16
246684,3761,86
246686,118,11
246687,252,1
246688,136,12
246690,472,2
246692,125,3
246695,123,6
246697,2448,129
246702,673,29
246704,107,15
282395,4063,1
282396,4743,2
246706,166,24
246707,445,1
246709,245,7
246711,1554,67
246712,501,4
246714,413,13
246717,166,4
246725,214,7
246726,471,33
246745,127,2
246736,103,10
246738,2044,76
246739,390,24
246740,338,18
246748,157,2
246750,2908,163
246755,324,4
246757,533,1
246760,145,5
246767,151,7
246779,299,5
246786,791,3
246789,347,9
246790,109,12
246791,267,13
246799,135,10
246802,107,11
246808,509,25
246809,167,4
246810,242,1
246814,307,15
246815,134,12
246824,147,12
246823,200,2
246826,158,16
246827,143,2
246829,222,2
246833,131,10
246835,124,14
246840,101,6
246841,187,20
246843,453,15
246845,354,8
282397,4016,1
246850,120,12
246852,698,1
246854,346,4
246860,165,20
246862,332,6
246867,267,4
246868,140,4
246869,105,5
246870,103,4
248738,334,6
246872,251,12
246393,920,34
246873,327,9
246875,104,14
246876,137,13
246879,143,16
246882,131,17
246884,142,18
246885,271,48
246886,195,22
246888,245,32
246889,175,21
246891,183,5
246894,179,10
246895,138,11
246896,326,8
246897,207,26
246901,476,22
246912,191,4
246919,158,17
246921,441,3
246927,165,15
246928,189,31
246929,193,8
246930,121,11
246931,195,27
246932,192,4
246937,106,15
246939,705,8
246940,326,1
246765,461,18
246946,106,13
246952,169,20
246954,160,1
246958,118,11
246959,346,11
246960,462,7
246963,173,21
246965,5367,19
246967,619,9
246976,102,6
246984,141,3
246987,221,3
246994,153,18
246996,308,1
246997,179,26
247000,193,28
247004,164,11
247005,313,5
247006,117,16
247007,178,24
247008,241,9
247009,315,8
247010,107,5
246766,884,34
247016,470,12
247012,131,15
247019,101,9
247020,197,2
247021,138,4
247023,395,16
247026,154,2
247028,101,10
247037,119,13
247039,147,6
247042,129,3
247044,103,10
247045,101,5
247046,190,8
247047,279,1
247048,550,18
247050,294,34
247053,694,22
247054,553,11
247057,271,2
247061,269,4
247068,614,27
247069,110,11
247073,128,11
247079,174,5
282398,4215,1
247085,163,1
247091,152,10
247092,114,11
247093,395,12
247094,687,25
247096,435,3
247104,242,2
247106,500,3
247107,105,9
247108,184,3
247109,284,4
247110,215,7
247111,166,6
247112,167,1
247114,834,7
247116,206,3
247117,496,7
247119,182,4
247120,851,100
247121,354,3
247122,285,5
247123,128,16
247124,157,5
247125,181,3
247135,116,10
247140,118,6
247144,458,17
247149,1272,55
247152,232,6
247154,260,6
247155,360,1
247156,207,9
247157,156,8
247158,128,8
247160,130,14
247164,127,11
247166,647,3
247169,868,40
247170,137,5
247176,104,4
247177,131,16
247178,891,32
247186,114,7
247196,141,3
247214,909,2
247218,762,10
247220,734,3
247221,153,3
247222,712,3
247223,123,12
247231,593,21
247242,112,10
247245,665,11
247249,256,3
247252,116,10
247256,239,11
247259,204,2
247262,110,10
247269,130,10
247273,105,9
247274,343,7
247276,156,27
247279,296,11
247280,146,13
247281,276,14
247282,111,8
247284,184,15
247286,149,2
247293,119,10
247294,108,10
247299,159,18
247306,261,19
247308,111,10
247318,138,15
247322,138,14
247320,275,4
247338,152,3
247354,170,2
247357,103,10
247378,320,2
247381,348,10
247392,396,3
247395,111,24
247397,130,11
247398,116,12
247399,111,7
247400,223,1
247404,106,5
247406,163,21
247410,134,12
247414,108,7
247426,309,6
247430,752,33
247431,267,2
247432,669,4
247434,149,6
247436,113,11
247438,268,2
247440,414,4
247452,207,1
247453,102,1
247455,344,1
247462,338,15
247464,141,15
247466,147,3
247471,117,15
247472,134,13
247475,113,1
247476,152,1
247377,596,18
247478,25787,3
247487,199,2
247491,161,13
247500,353,11
247502,851,1
247504,179,15
247507,664,1
247510,129,18
247511,223,6
247512,169,29
247514,121,11
247515,140,7
247517,357,2
247518,247,19
247520,193,20
247522,734,22
247523,123,12
247527,359,4
247530,127,2
247531,270,10
247539,145,3
247540,108,14
247542,227,9
247550,145,13
247551,130,3
247552,108,11
247554,133,13
247555,145,3
247556,160,5
247558,2558,2
247567,107,10
247586,109,4
247588,1516,6
247593,109,4
247595,743,32
247600,308,2
247601,409,1
247611,638,8
247614,304,11
247618,598,17
247619,132,12
247621,819,38
247622,159,4
247626,126,10
247634,164,8
247549,530,12
247641,572,20
247642,176,2
247646,107,5
247651,103,11
247670,114,16
247671,105,10
247673,127,20
247676,845,30
247677,877,20
247679,391,10
247680,170,4
247689,103,12
247691,151,22
247699,208,4
247704,847,36
247708,106,6
247729,980,2
247745,276,2
247747,878,25
247756,384,4
247758,227,1
247767,102,3
247769,428,10
247771,120,11
247772,152,10
247774,105,3
247778,118,10
247782,117,10
247783,1215,4
247784,151,10
247788,120,10
247792,149,14
247793,193,4
247794,105,8
247795,123,8
247796,145,18
247797,135,10
247798,244,7
247800,546,12
247801,143,17
247802,422,2
247803,651,3
247804,288,3
247805,171,28
247806,253,3
247807,272,3
247808,257,22
247809,256,15
247811,240,10
247810,588,26
247812,174,3
247813,825,9
247814,1168,110
247815,429,2
247816,108,7
247819,124,15
247820,123,15
247821,101,8
247822,134,12
247824,212,3
247826,415,29
247831,102,10
247842,2092,109
247843,143,4
247844,123,5
247847,104,8
247850,110,11
247856,213,8
247857,237,5
247858,709,12
247859,136,12
247860,346,4
247862,966,40
247863,116,10
247865,638,21
247868,147,18
247876,1201,32
247880,198,5
247882,278,22
247883,115,10
247892,540,11
247896,696,6
247897,139,12
247898,102,12
247901,131,5
247905,123,13
282399,4262,1
247912,101,7
247921,109,5
247926,110,4
247929,332,15
247935,1213,44
247938,593,12
247951,422,5
247966,215,15
247968,247,3
247969,3058,169
247971,693,6
247972,1030,46
247168,363,25
247987,339,5
247988,148,3
247990,574,10
247993,548,7
247997,176,3
247998,127,5
248003,248,38
248006,300,7
248007,3321,254
248009,117,6
248011,220,7
248013,126,5
248014,133,1
247029,506,20
248022,104,9
248024,268,13
248026,218,5
248027,156,2
248029,141,8
248032,202,1
248034,153,2
248035,115,10
248036,221,6
248040,112,13
247569,23908,108
248045,174,11
248046,237,5
248047,195,9
248048,257,14
248049,242,7
248050,458,4
248051,474,14
248054,219,3
248055,407,1
248062,109,12
248068,116,10
248080,136,8
248081,102,5
248082,124,3
248092,473,27
248094,245,22
248098,118,17
248099,462,16
248100,139,18
248101,116,10
248103,132,12
248104,439,11
248105,397,9
248106,102,7
248107,264,7
248108,886,30
248109,125,11
248002,827,23
248114,122,2
248116,104,3
248119,591,23
248122,161,5
248125,126,6
248127,206,2
248131,116,9
248134,134,12
248138,515,19
248157,206,7
248159,409,16
248162,473,6
248171,297,4
248178,215,16
248184,831,32
248189,107,7
248204,134,13
248205,101,10
248207,496,15
248211,554,6
248215,129,11
248218,182,23
248219,429,3
248247,115,10
248259,101,4
248266,165,20
248267,147,19
248273,141,13
248297,1939,111
248299,184,21
248300,141,13
248309,187,6
248315,959,10
248316,104,3
248305,1280,43
248322,257,8
248331,227,4
248333,115,4
248226,2045,95
248354,881,35
248362,112,10
248363,116,9
248367,1400,73
248371,161,12
248375,259,3
248377,193,1
248381,1335,33
248389,120,19
248391,119,14
248432,164,1
248435,243,6
248439,187,5
248442,1911,12
248325,672,26
248443,123,10
248444,366,3
248451,1001,41
248452,111,4
248453,241,3
248456,1224,52
248457,239,21
248460,124,11
248470,269,3
248471,124,14
248472,416,19
248473,382,2
248474,128,10
248475,292,2
248476,240,7
248478,666,7
248481,448,8
248486,211,3
248488,121,11
248493,280,2
248495,127,11
248496,111,4
248498,215,20
248502,207,10
248503,679,15
248506,272,5
248507,267,13
248509,289,8
248511,201,5
248512,216,1
248515,186,5
248517,221,9
248520,192,1
248521,187,24
248526,370,1
248528,336,33
248529,351,3
248530,2686,117
248531,287,16
248532,269,27
248538,135,12
248541,291,14
248542,1032,16
248544,507,47
248545,186,20
248546,157,5
248547,140,21
248553,244,16
248561,104,11
248567,584,2
248569,123,12
248573,127,14
248575,561,8
248577,542,10
248578,249,11
248583,277,13
248592,380,4
248596,223,1
248599,1053,43
248604,126,9
248607,152,5
248612,500,21
248616,146,14
248617,210,13
248618,1741,64
248622,111,8
248628,103,6
248629,148,12
248638,317,10
248639,102,10
248641,125,10
248642,314,2
248646,177,1
248648,134,13
248651,179,6
248652,1591,40
248653,108,1
248654,117,4
248656,341,10
248657,307,4
248658,723,9
248660,157,18
248662,112,24
248665,186,15
248666,3474,7
248667,402,12
248668,258,15
248669,2365,142
248670,348,3
248697,383,10
248698,280,4
248702,274,5
248710,882,28
248723,127,1
248724,144,4
248725,111,8
248727,111,18
248729,260,8
248731,171,5
248734,3366,18
248735,666,24
248736,107,10
248737,3938,98
248031,727,26
248741,122,16
248744,117,16
248746,230,8
248747,119,15
248748,121,9
248750,3361,63
248751,396,2
248752,115,10
248754,174,25
248756,362,1
248760,216,27
248761,438,2
248765,121,10
248766,107,7
248769,252,8
248770,2155,73
248768,230,9
248771,739,14
248773,274,24
248777,237,1
248779,778,27
248781,447,2
248782,137,5
248786,189,24
248788,110,16
248789,402,11
248790,626,14
248791,192,7
248792,364,10
248793,227,9
248794,456,12
248795,200,9
248796,174,8
248797,155,2
248798,298,16
248799,126,14
248800,354,10
248801,274,6
248802,630,3
248805,365,26
248806,152,8
248807,316,5
248808,204,5
248809,675,11
248810,602,1
248814,405,18
282400,4630,3
248816,250,9
248817,218,3
248819,287,3
248820,188,22
248822,121,2
248823,127,17
248824,196,3
248825,109,10
248827,143,13
248829,106,6
248830,2716,16
248831,157,13
248833,132,11
248834,169,1
248835,465,24
248837,130,10
248842,172,6
248844,137,6
248847,207,1
248849,175,4
248851,1057,130
248856,140,12
248857,2747,92
248859,232,20
248863,126,15
248872,138,12
248875,1486,3
248876,246,40
248882,116,4
248886,108,10
248892,426,1
248895,365,17
248899,355,13
248906,440,9
248907,322,21
248908,710,59
248914,664,39
248916,679,13
248917,519,27
248918,110,6
248919,576,37
248920,161,5
248926,257,1
248929,302,21
248931,1645,9
248932,404,3
248936,104,11
248937,116,3
248950,170,6
248958,104,3
248964,817,6
248970,180,11
248974,198,1
248975,464,7
248977,146,10
248980,148,17
248983,420,1
248987,103,3
248998,547,6
248988,1195,94
248991,648,6
248992,218,21
248993,158,17
248996,1980,31
248997,130,9
249000,250,1
249001,186,5
249005,218,2
249014,175,13
249018,181,1
249019,376,4
249021,129,11
249026,206,12
248004,777,28
249027,136,13
249029,1991,76
249030,280,3
249032,2239,80
249033,272,20
249034,101,2
249037,128,15
249038,170,19
249040,163,21
249041,124,11
249043,137,11
249042,1983,67
249045,256,1
249046,105,6
249047,377,38
249049,1066,23
249059,854,41
249060,309,4
249064,666,67
249066,1146,2
249068,278,11
249070,714,40
249071,116,2
249076,292,5
249077,215,3
249079,251,7
249080,227,3
249083,351,10
249084,373,11
249085,266,12
249090,182,6
249091,292,10
249092,378,18
249093,205,9
249094,177,7
249098,188,6
249099,170,8
249100,271,7
249101,229,1
249102,125,17
249103,363,9
249105,379,7
249106,1841,20
249107,134,18
249108,223,6
249111,271,7
249117,436,35
249121,171,14
249125,216,7
249126,257,22
249128,1619,46
249129,119,13
249130,112,7
249133,118,10
249137,142,15
249143,416,12
249145,151,12
249148,116,8
249150,111,7
249151,278,12
249152,105,3
249153,119,12
249155,396,17
249160,358,15
249163,317,31
249165,1718,134
249169,199,6
249170,116,12
249171,123,1
249177,139,12
249179,145,4
249180,406,2
249183,609,2
248843,1179,48
249190,833,12
249194,101,4
249197,505,11
249199,704,54
249200,129,15
249202,124,14
249207,752,10
249208,236,9
249209,138,6
249210,241,39
249211,362,5
248344,814,26
249219,464,16
249222,120,12
249226,5004,52
249246,108,8
249252,1442,33
249254,493,3
249257,105,8
249267,278,13
249270,170,5
249271,119,12
249272,271,3
249273,920,6
249274,270,4
249277,317,8
249281,711,2
249287,862,6
249288,220,30
249289,123,4
249292,169,23
249294,245,8
249295,1224,48
249301,113,12
249302,376,17
249304,121,1
249305,467,14
249309,101,2
249312,103,13
249314,664,4
249325,301,5
249326,125,10
249328,144,8
249329,159,4
249330,143,4
249334,325,5
249335,129,15
249336,188,6
249339,328,12
249340,150,6
249341,124,5
249342,126,13
249343,137,13
249344,367,9
249345,461,1
249347,305,3
249351,141,10
249353,748,6
249354,337,9
249356,552,9
249361,1011,40
249364,316,4
249365,124,15
249368,101,6
249369,194,3
249370,622,13
249373,109,6
249375,137,11
249376,318,15
249377,991,54
249378,181,18
249383,133,14
249388,114,10
249389,106,7
249390,171,7
249391,108,9
249399,217,23
249402,259,13
249403,217,10
249408,706,6
249410,697,10
282401,4651,1
249417,249,1
249421,119,16
249424,415,4
